paperid,doi,shortnormname,soundex,normname,magid,s2id,lvl0,lvl1,affid
2587529394,10.1016/j.cmpb.2017.02.005,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"",71924100,126838900
2587529394,10.1016/j.cmpb.2017.02.005,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",142724271
2592854169,10.1007/s00542-017-3285-0,ababaei,A462,alireza babaei,2884099963,34955885,41832843,192562407,66938386
2592854169,10.1007/s00542-017-3285-0,ababaei,A462,alireza babaei,2884099963,34955885,"","",57879066
2594550110,10.1145/3017680.3017754,ababu,A651,arun babu,2599424671,144563354,162827531,41008148,49774154
2040523061,10.1109/sbac-pad.2013.8,apop,A535,antoniu pop,1992163405,40079054,1326498283,41008148,173608175
2040523061,10.1109/sbac-pad.2013.8,apop,A535,antoniu pop,1992163405,40079054,"","",120314980
2890316220,10.1007/s10723-018-9466-y,ahabib,A231,asad habib,2130042769,3094692,178777954,41008148,2522767166
2106098496,10.1007/s10796-014-9501-x,ahovav,A531,anat hovav,213707454,2315644,197347611,144024400,2522767166
2136332820,10.1109/tkde.2005.102,ahabib,A251,ahsan habib,2192257198,144240604,95457486,41008148,31258907
2136332820,10.1109/tkde.2005.102,ahabib,A251,ahsan habib,2192257198,144240604,"","",120314980
2508350645,10.1016/j.eswa.2016.08.038,apaiva,A536,anderson paulo de paiva,2117909693,144482916,"",41008148,124101348
2508350645,10.1016/j.eswa.2016.08.038,apaiva,A536,anderson paulo de paiva,2117909693,144482916,"","",154945302
2508350645,10.1016/j.eswa.2016.08.038,apaiva,A536,anderson paulo de paiva,2117909693,144482916,"","",119857082
2793354982,10.1145/3158191.3158206,apop,A365,adrian pop,2638124103,145623248,102134673,41008148,126255220
2022190099,10.1016/j.amc.2013.03.083,apaiva,A110,a paiva,2973295930,152724620,161321875,33923547,202444582
2022190099,10.1016/j.amc.2013.03.083,apaiva,A110,a paiva,2973295930,152724620,"","",134306372
2079168849,10.1016/j.jcp.2010.09.007,abuffa,A542,annalisa buffa,2166065503,1788612,"",33923547,134306372
2098432520,10.1016/0041-5553(87)90010-3,abayev,A111,a v bayev,2120843068,102273848,"",121332964,184779094
2138106527,10.1007/11562948_8,ahabibi,A110,a habibi,2159066004,144860763,60158472,41008148,199360897
2016524761,10.1145/1752046.1752047,aaviv,A352,adam j aviv,1989402555,3076315,79576946,41008148,38652104
2016524761,10.1145/1752046.1752047,aaviv,A352,adam j aviv,1989402555,3076315,"","",108827166
2057629799,10.1016/j.fss.2015.01.021,ababu,A151,a vinaya babu,2498473711,7636471,"",41008148,154945302
2057629799,10.1016/j.fss.2015.01.021,ababu,A151,a vinaya babu,2498473711,7636471,"","",119857082
2057629799,10.1016/j.fss.2015.01.021,ababu,A151,a vinaya babu,2498473711,7636471,"","",124101348
2107117001,10.1109/parelec.2006.44,apappu,A221,aasish pappu,2166068298,3304481,26072440,41008148,173608175
2573239697,10.1007/s10586-017-0728-4,apaiva,A526,ana c r paiva,2106538472,144425050,182534213,41008148,115903868
2573239697,10.1007/s10586-017-0728-4,apaiva,A526,ana c r paiva,2106538472,144425050,"","",44154836
2587992156,10.1145/3051473.3051476,ahovav,A531,anat hovav,213707454,2315644,197347611,144133560,556758197
2587992156,10.1145/3051473.3051476,ahovav,A531,anat hovav,213707454,2315644,"","",162118730
2118023809,10.1109/76.993436,apiva,A425,alessandro piva,2104832305,1778090,"",33923547,154945302
2118023809,10.1109/76.993436,apiva,A425,alessandro piva,2104832305,1778090,"","",31972630
2658367565,10.1145/3078072.3084304,apaiva,A511,ana paiva,2251673584,115420343,118892805,41008148,56739046
1998513618,10.1145/2807591.2807663,apope,A365,a pope,2948727240,152610213,1282105669,41008148,173608175
2004981408,10.4108/icst.valuetools2009.7672,abobbio,A536,andrea bobbio,2159253641,2539936,"",41008148,120314980
2004981408,10.4108/icst.valuetools2009.7672,abobbio,A536,andrea bobbio,2159253641,2539936,"","",79403827
2004981408,10.4108/icst.valuetools2009.7672,abobbio,A536,andrea bobbio,2159253641,2920512,"",41008148,120314980
2004981408,10.4108/icst.valuetools2009.7672,abobbio,A536,andrea bobbio,2159253641,2920512,"","",79403827
2024890070,10.1007/s10009-014-0354-x,apaiva,A526,ana c r paiva,2106538472,144425050,182534213,41008148,199360897
2024890070,10.1007/s10009-014-0354-x,apaiva,A526,ana c r paiva,2106538472,144425050,"","",79403827
2072538446,10.1109/soca.2012.6449446,abaouab,A551,aymen baouab,1112850632,2199475,90183372,41008148,120314980
2072538446,10.1109/soca.2012.6449446,abaouab,A551,aymen baouab,1112850632,2199475,"","",77088390
2075367473,10.1109/isbast.2012.24,ababu,A151,a vinaya babu,2140788114,7636471,10874241,41008148,154945302
2075367473,10.1109/isbast.2012.24,ababu,A151,a vinaya babu,2140788114,7636471,"","",119857082
2075367473,10.1109/isbast.2012.24,ababu,A151,a vinaya babu,2140788114,7636471,"","",31972630
2090412417,10.1016/j.amc.2007.02.093,ababu,A652,a ramesh babu,2146326674,153468256,4076070,33923547,134306372
1996181270,10.1137/s1064827501386006,abuffa,A542,annalisa buffa,2166065503,1788612,197604219,33923547,134306372
1996181270,10.1137/s1064827501386006,abuffa,A542,annalisa buffa,2166065503,1788612,"","",11413529
2140811486,10.1109/wcnc.2007.627,ahabibi,A110,a habibi,2154474637,1380220889,204250578,41008148,79403827
2140811486,10.1109/wcnc.2007.627,ahabibi,A110,a habibi,2154474637,1380220889,"","",31258907
2952435023,10.1145/3300963,apaiva,A526,ana c r paiva,2106538472,144425050,182534213,41008148,115903868
2958810661,10.1145/3319619.3321932,ahabib,A254,ahsanul habib,2584245438,8297598,"",41008148,11413529
181791009,10.1007/978-3-642-34292-9_8,apaiva,A511,ana paiva,2251673584,145136631,30135922,41008148,107457646
181791009,10.1007/978-3-642-34292-9_8,apaiva,A511,ana paiva,2251673584,145136631,"","",154945302
1894781754,10.1109/sbrc.2015.13,abaffa,A223,augusto baffa,2662423656,1848685,"",127413603,136764020
1894781754,10.1109/sbrc.2015.13,abaffa,A223,augusto baffa,2662423656,1848685,"","",107457646
1982542138,10.1007/s10458-010-9161-2,apaiva,A511,ana paiva,2251673584,145136631,118892805,41008148,188147891
1982542138,10.1007/s10458-010-9161-2,apaiva,A511,ana paiva,2251673584,145136631,"","",154945302
2042457568,10.1002/cta.638,aafifi,A531,ahmad afifi,2051151888,38309334,67009956,41008148,154945302
2060644015,10.1145/1873951.1874142,apaiva,A511,ana paiva,2251673584,145136631,118892805,41008148,107457646
2060644015,10.1145/1873951.1874142,apaiva,A511,ana paiva,2251673584,145136631,"","",49774154
2061438882,10.1007/s00211-005-0607-4,abuffa,A542,annalisa buffa,2166065503,1788612,"",33923547,134306372
2153528780,10.1002/nem.541,ahabib,A251,ahsan habib,2192257198,144240604,95457486,41008148,31258907
2001479434,10.1109/trustcom.2012.133,abibi,A110,a bibi,2322679754,2185546,16076960,41008148,44154836
2001479434,10.1109/trustcom.2012.133,abibi,A110,a bibi,2322679754,2185546,"","",120314980
2060663985,10.1016/0167-9473(90)90100-v,aafifi,A134,abdelmonem a afifi,2122235394,143726283,161318765,33923547,105795698
2060663985,10.1016/0167-9473(90)90100-v,aafifi,A134,abdelmonem a afifi,2122235394,143726283,"","",149782125
2140065905,10.1007/978-3-540-74889-2_53,apaiva,A511,ana paiva,2251673584,145136631,121345201,15744967,180747234
2140065905,10.1007/978-3-540-74889-2_53,apaiva,A511,ana paiva,2251673584,145136631,"","",77805123
1976715595,10.1016/j.jcp.2013.08.015,abuffa,A542,annalisa buffa,2166065503,1788612,"",33923547,28826006
1976715595,10.1016/j.jcp.2013.08.015,abuffa,A542,annalisa buffa,2166065503,1788612,"","",126794175
2031735701,10.1109/sibgrapi.2012.14,apaiva,A152,afonso paiva,2411517595,38859826,"",33923547,154945302
2031735701,10.1109/sibgrapi.2012.14,apaiva,A152,afonso paiva,2411517595,38859826,"","",31972630
2066826047,10.1007/s11042-011-0745-x,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,41008148,49774154
2066826047,10.1007/s11042-011-0745-x,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",23123220
2614797847,10.1109/tcad.2017.2706562,aayupov,A536,andrey ayupov,2230255173,144424873,1343180700,41008148,9390403
2614797847,10.1109/tcad.2017.2706562,aayupov,A536,andrey ayupov,2230255173,144424873,"","",118524514
179560663,10.1007/978-3-642-34321-6_15,abaouab,A551,aymen baouab,1112850632,2199475,90183372,41008148,79403827
179560663,10.1007/978-3-642-34321-6_15,abaouab,A551,aymen baouab,1112850632,2199475,"","",120314980
1967541564,10.1145/1329125.1329132,apaiva,A511,ana paiva,2251673584,145136631,121345201,41008148,107457646
1967541564,10.1145/1329125.1329132,apaiva,A511,ana paiva,2251673584,145136631,"","",154945302
2003556957,10.1109/icalt.2012.234,apaiva,A511,ana paiva,2251673584,145136631,121345201,41008148,108827166
2003556957,10.1109/icalt.2012.234,apaiva,A511,ana paiva,2251673584,145136631,"","",49774154
2018053811,10.1145/1774088.1774585,abaffa,A223,augusto baffa,2662423656,32748384,83648350,41008148,539667460
2018053811,10.1145/1774088.1774585,abaffa,A223,augusto baffa,2662423656,32748384,"","",42475967
2031201375,10.1145/1255175.1255228,apepe,A416,alberto pepe,2042229455,35632500,161318765,41008148,136764020
2127144896,10.1109/ahs.2008.50,apipe,A535,anthony g pipe,1933271057,3859511,178535277,41008148,113775141
2127144896,10.1109/ahs.2008.50,apipe,A535,anthony g pipe,1933271057,3859511,"","",11413529
2151712661,10.1023/b:auro.0000047303.20624.02,abhave,A252,ajinkya bhave,2107134173,3201700,74973139,41008148,110354214
2151712661,10.1023/b:auro.0000047303.20624.02,abhave,A252,ajinkya bhave,2107134173,3201700,"","",154945302
2535842235,10.1109/wifs.2011.6123159,apiva,A425,alessandro piva,2104832305,1778090,45084792,41008148,31972630
2535842235,10.1109/wifs.2011.6123159,apiva,A425,alessandro piva,2104832305,1778090,"","",154945302
2074027203,10.1137/s0036142903423393,abuffa,A542,annalisa buffa,2166065503,1788612,"",33923547,134306372
2164640258,10.1109/tce.2002.1037042,apop,A110,a pop,2334434420,3301322,129409704,41008148,31258907
1960242654,10.1007/11573548_92,apaiva,A511,ana paiva,2251673584,145136631,30135922,41008148,180747234
1960242654,10.1007/11573548_92,apaiva,A511,ana paiva,2251673584,145136631,"","",49774154
2782267475,10.1007/s10598-018-9390-9,abaev,A111,a v baev,2640749287,46526368,19880235,121332964,134306372
1996919572,10.1016/j.ipl.2010.12.003,apopa,A425,alexandru popa,2648135418,144886263,36234482,33923547,114614502
1996919572,10.1016/j.ipl.2010.12.003,apopa,A425,alexandru popa,2648135418,144886263,"","",118615104
2094204217,10.1287/mnsc.31.12.1492,abopp,A535,anthony e bopp,1987731601,98148391,11883440,41008148,149782125
2169801192,10.1109/parelec.2006.20,ababu,A111,a v babu,3080170559,7636471,"",41008148,173608175
1486062439,10.1007/11821830_56,apaiva,A511,ana paiva,2251673584,145136631,121345201,41008148,46312422
1486062439,10.1007/11821830_56,apaiva,A511,ana paiva,2251673584,145136631,"","",107457646
1983728045,10.1016/j.mcm.2010.08.014,ababaei,A125,afshin babaei,2235385776,47201912,67009956,33923547,134306372
2004820564,10.1109/icpr.2010.343,apaiva,A535,antonio r c paiva,2132378475,32513749,223532165,33923547,31972630
2004820564,10.1109/icpr.2010.343,apaiva,A535,antonio r c paiva,2132378475,32513749,"","",178980831
2004820564,10.1109/icpr.2010.343,apaiva,A535,antonio r c paiva,2132378475,32513749,"","",154945302
2798353598,10.1145/3170427.3188578,aaviv,A352,adam j aviv,1989402555,3076315,189158971,41008148,108827166
2959187120,10.1145/3319619.3326781,apapi,A411,ali papi,2681951876,143687881,67009956,41008148,126255220
1516139716,10.1007/11508380_36,avivo,A543,amelia de vivo,2140902303,2536422,"",41008148,120314980
1516139716,10.1007/11508380_36,avivo,A543,amelia de vivo,2140902303,2536422,"","",149635348
1969041258,10.1287/opre.28.4.917,ababu,A221,a j g babu,2133885435,144504943,178169726,33923547,28826006
1969041258,10.1287/opre.28.4.917,ababu,A221,a j g babu,2133885435,144504943,"","",126255220
1977355585,10.1109/hldvt.2004.1431224,ahabibi,A110,a habibi,2159066004,144860763,60158472,41008148,199360897
2100410948,10.1109/date.2005.112,ahabibi,A110,a habibi,2159066004,144860763,60158472,41008148,149635348
2100410948,10.1109/date.2005.112,ahabibi,A110,a habibi,2159066004,144860763,"","",199360897
2177375524,10.1016/j.jcp.2015.12.013,apopp,A425,alexander popp,2101737196,49250176,62916508,33923547,74650414
2177375524,10.1016/j.jcp.2015.12.013,apopp,A425,alexander popp,2101737196,49250176,"","",57879066
1560920632,10.1007/978-3-642-04380-2_45,apaiva,A511,ana paiva,2251673584,145136631,30135922,41008148,107457646
2130949107,10.1007/s10044-007-0081-y,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,33923547,105795698
2594264678,10.1145/3029798.3038348,apaiva,A511,ana paiva,2251673584,145136631,118892805,15744967,107457646
2594264678,10.1145/3029798.3038348,apaiva,A511,ana paiva,2251673584,145136631,"","",154945302
2920425058,10.1007/s11277-019-06147-x,ababu,A111,a v babu,2345696924,145123403,114845381,41008148,31258907
2158454930,10.1109/icws.2012.13,abaouab,A551,aymen baouab,1112850632,2199475,90183372,41008148,115903868
2158454930,10.1109/icws.2012.13,abaouab,A551,aymen baouab,1112850632,2199475,"","",56739046
2979588640,10.1145/3323503.3349550,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,41008148,154945302
2979588640,10.1145/3323503.3349550,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",31972630
1822572516,10.1007/978-3-642-25289-1_16,apaiva,A511,ana paiva,2251673584,145136631,118892805,41008148,49774154
1822572516,10.1007/978-3-642-25289-1_16,apaiva,A511,ana paiva,2251673584,145136631,"","",107457646
1974770921,10.1016/j.compbiomed.2011.11.001,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,41008148,31972630
1974770921,10.1016/j.compbiomed.2011.11.001,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",154945302
2199211707,10.1007/s10115-015-0907-7,ahabib,A231,asad habib,2130042769,3094692,178777954,33923547,124101348
1516931150,10.1007/11550617_26,apaiva,A511,ana paiva,2251673584,145136631,118892805,41008148,107457646
1516931150,10.1007/11550617_26,apaiva,A511,ana paiva,2251673584,145136631,"","",154945302
2038634008,10.1145/2345396.2345438,ababu,A111,a v babu,2345696924,145123403,114845381,127413603,31258907
2515673159,10.1145/3007787.3001155,aayupov,A536,andrey ayupov,2230255173,144424873,1343180700,41008148,118524514
2593454562,10.1109/mm.2017.7,aayupov,A536,andrey ayupov,2230255173,144424873,1343180700,41008148,113775141
2593454562,10.1109/mm.2017.7,aayupov,A536,andrey ayupov,2230255173,144424873,"","",173608175
2013798002,10.1145/2695664.2695845,apaiva,A152,afonso paiva,2411517595,38859826,17974374,41008148,31972630
2013798002,10.1145/2695664.2695845,apaiva,A152,afonso paiva,2411517595,38859826,"","",154945302
2165969640,10.1016/s0166-5316(03)00044-0,abobbio,A536,andrea bobbio,2159253641,2920512,"",33923547,28826006
2165969640,10.1016/s0166-5316(03)00044-0,abobbio,A536,andrea bobbio,2159253641,2920512,"","",114614502
2331702800,10.1177/0894439315573744,aboev,A521,anja boev,2563317434,70336993,169381384,41008148,136764020
2560750145,10.1145/2991079.2991081,aaviv,A352,adam j aviv,1989402555,3076315,189158971,41008148,31258907
2005898500,10.1145/1255175.1255247,ababeu,A425,alison babeu,5874657,1736555,121934306,41008148,23123220
2005898500,10.1145/1255175.1255247,ababeu,A425,alison babeu,5874657,1736555,"","",204321447
2005898500,10.1145/1255175.1255247,ababeu,A425,alison babeu,5874657,1736555,"","",154945302
2710815581,10.1109/tc.2017.2709739,apop,A535,antoniu pop,1992163405,40079054,28407311,41008148,199360897
1978362487,10.1016/0041-5553(87)90007-3,abayev,A111,a v bayev,2710298723,102273848,"",33923547,134306372
2085820594,10.1080/10580530.2013.739885,ahovav,A531,anat hovav,213707454,2315644,197347611,144133560,134560507
2217383106,10.1177/001872088803000308,ababu,A221,a j c babu,2506356488,49521711,2613432,127413603,199639397
2518170939,10.1007/s11277-016-3638-5,ababu,A111,a v babu,2345696924,145123403,114845381,41008148,79403827
2518170939,10.1007/s11277-016-3638-5,ababu,A111,a v babu,2345696924,145123403,"","",31258907
2115270928,10.1007/s11265-008-0209-3,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,41008148,11413529
2115270928,10.1007/s11265-008-0209-3,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",31972630
2115270928,10.1007/s11265-008-0209-3,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",154945302
2540590425,10.1109/iat.2006.86,apaiva,A511,ana paiva,2251673584,145136631,30135922,41008148,49774154
2540590425,10.1109/iat.2006.86,apaiva,A511,ana paiva,2251673584,145136631,"","",107457646
1964009157,10.1145/1290958.1290971,ahovav,A531,anat hovav,213707454,2315644,197347611,41008148,38652104
2142976411,10.1109/icdew.2012.62,apope,A631,art pope,2395195983,50758207,880747138,41008148,124101348
2142976411,10.1109/icdew.2012.62,apope,A631,art pope,2395195983,50758207,"","",23123220
1491379309,10.1023/a:1011226213197,apoppe,A536,andras poppe,2185295904,144479889,"",127413603,24326235
1910024241,10.1002/dac.2641,ababu,A111,a v babu,2345696924,145123403,114845381,41008148,31258907
1974230999,10.1016/j.comnet.2007.01.024,ahabib,A251,ahsan habib,2192257198,144240604,1325886976,41008148,31258907
2036354683,10.1145/2451176.2451189,apappu,A221,aasish pappu,2166068298,35164325,74973139,41008148,49774154
2106623310,10.1109/mmcs.1999.778260,apiva,A425,alessandro piva,2104832305,1778090,45084792,41008148,199539241
2106623310,10.1109/mmcs.1999.778260,apiva,A425,alessandro piva,2104832305,1778090,"","",38652104
2106623310,10.1109/mmcs.1999.778260,apiva,A425,alessandro piva,2104832305,1778090,"","",49774154
2127173670,10.1145/1854229.1854270,apiva,A425,alessandro piva,2104832305,1778090,45084792,41008148,23123220
2127173670,10.1145/1854229.1854270,apiva,A425,alessandro piva,2104832305,1778090,"","",38652104
2618445615,10.1145/3047273.3047286,ahabib,A251,ahsan habib,2491552514,144240604,2539912,144133560,50522688
1976566882,10.1109/acii.2013.131,apaiva,A511,ana paiva,2251673584,145136631,121345201,15744967,39549134
1976566882,10.1109/acii.2013.131,apaiva,A511,ana paiva,2251673584,145136631,"","",77805123
2763957237,10.1016/j.dam.2017.08.025,apopa,A425,alexandru popa,2648135418,144886263,141595442,33923547,114614502
2798627392,10.1145/3190508.3190558,aaviv,A352,adam j aviv,1989402555,3076315,189158971,41008148,120314980
2945580795,10.1145/3308560.3316752,apappu,A221,aasish pappu,2166068298,35164325,"",41008148,23123220
2013112987,10.1016/s0167-8396(96)00015-5,ahabib,A551,ayman w habib,2586988885,144275549,74775410,33923547,125565743
2060765712,10.1007/s11235-015-0035-4,ababu,A111,a v babu,2345696924,145123403,114845381,41008148,31258907
2142432849,10.1109/tifs.2008.2011087,apiva,A425,alessandro piva,2104832305,1778090,"",41008148,80444323
2142432849,10.1109/tifs.2008.2011087,apiva,A425,alessandro piva,2104832305,1778090,"","",11413529
2171063602,10.1162/neco.2009.01-08-699,apaiva,A535,antonio r c paiva,2132378475,32513749,33213144,41008148,154945302
2171063602,10.1162/neco.2009.01-08-699,apaiva,A535,antonio r c paiva,2132378475,32513749,"","",11413529
2575471683,10.1109/tdsc.2017.2652469,apope,A652,aaron scott pope,2312932861,51055059,20382870,41008148,120314980
72003735,10.1007/978-3-642-34481-7_20,avahabie,A134,abdolhossein vahabie,2320837181,1931666,"",41008148,154945302
1974597720,10.1145/1481848.1481857,above,A511,ana bove,2140113963,144926296,66862912,41008148,199360897
2566381292,10.1109/ds-rt.2016.35,afabiyi,A332,adedeji fabiyi,2422416332,7425628,59433898,41008148,136764020
2589402620,10.1007/s00542-017-3330-z,apoppe,A536,andras poppe,2185295904,144479889,29770179,127413603,44154836
2589402620,10.1007/s00542-017-3330-z,apoppe,A536,andras poppe,2185295904,144479889,"","",78519656
1970923285,10.1080/10580530701220967,ahovav,A531,anat hovav,213707454,2315644,197347611,144133560,539667460
1970923285,10.1080/10580530701220967,ahovav,A531,anat hovav,213707454,2315644,"","",110354214
2171154575,10.1145/1854229.1854259,apiva,A425,alessandro piva,2104832305,1778090,45084792,41008148,49774154
2171154575,10.1145/1854229.1854259,apiva,A425,alessandro piva,2104832305,1778090,"","",154945302
2171154575,10.1145/1854229.1854259,apiva,A425,alessandro piva,2104832305,1778090,"","",31972630
2106087016,10.1145/2232817.2232857,ababeu,A425,alison babeu,5874657,1736555,121934306,41008148,136764020
2122178553,10.1145/1360464.1360466,ababu,A615,arvindakshan babu,2646205689,46500011,"",41008148,118524514
2143787412,10.1145/1366110.1366211,apapa,A123,abu saad papa,2508969590,1694515,64189192,127413603,149635348
2164932786,10.1109/tvcg.2002.1044523,ahabibi,A110,a habibi,1991436818,107614367,1294671590,41008148,31972630
2164932786,10.1109/tvcg.2002.1044523,ahabibi,A110,a habibi,1991436818,107614367,"","",186060115
2164932786,10.1109/tvcg.2002.1044523,ahabibi,A110,a habibi,1991436818,107614367,"","",154945302
1994045724,10.1007/bf02457402,ababu,A652,a ramesh babu,2579986630,145123410,45509622,144024400,36289849
1997198282,10.1145/1666091.1666119,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,41008148,136764020
1997198282,10.1145/1666091.1666119,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",49774154
2072570108,10.1145/2701973.2702100,apaiva,A511,ana paiva,2251673584,145136631,141596103,41008148,49774154
2120879609,10.1016/s0165-1684(98)00015-2,apiva,A425,alessandro piva,2104832305,1778090,45084792,41008148,31972630
2120879609,10.1016/s0165-1684(98)00015-2,apiva,A425,alessandro piva,2104832305,1778090,"","",154945302
2134041292,10.1145/1082473.1082479,apaiva,A511,ana paiva,2251673584,145136631,30135922,41008148,107457646
2766143392,10.1007/s11235-017-0402-4,ababu,A111,a v babu,2345696924,145123403,114845381,41008148,24326235
2766143392,10.1007/s11235-017-0402-4,ababu,A111,a v babu,2345696924,145123403,"","",76155785
1966416040,10.1145/351006.351026,apaiva,A511,ana paiva,2251673584,145136630,30135922,41008148,49774154
2011737674,10.1145/1878921.1878924,apop,A535,antoniu pop,1992163405,40079054,70768539,41008148,173608175
2021816814,10.1016/j.finel.2010.02.005,ahabibi,A462,alireza habibi,2166602742,51456224,95993739,127413603,66938386
2025516927,10.1145/958432.958446,apaiva,A511,ana paiva,2251673584,145136631,30135922,41008148,107457646
2029250100,10.1007/s10458-014-9262-4,apaiva,A511,ana paiva,2251673584,145136631,118892805,41008148,188147891
2029250100,10.1007/s10458-014-9262-4,apaiva,A511,ana paiva,2251673584,145136631,"","",154945302
2038922867,10.1007/s00453-014-9926-0,apopa,A425,alexandru popa,2648135418,144886263,21449261,33923547,118615104
2038922867,10.1007/s00453-014-9926-0,apopa,A425,alexandru popa,2648135418,144886263,"","",114614502
2126972218,10.1016/j.asoc.2009.11.027,ababaei,A611,a r babaei,2974799181,8776147,158248296,41008148,65244806
2244698213,10.1109/cse.2015.42,apaiva,A526,ana c r paiva,2106538472,145136630,"",41008148,56739046
2244698213,10.1109/cse.2015.42,apaiva,A526,ana c r paiva,2106538472,145136630,"","",110354214
2568106559,10.1134/s0032946016040050,abobu,A111,a v bobu,2677278850,144051007,19880235,33923547,114614502
2568106559,10.1134/s0032946016040050,abobu,A111,a v bobu,2677278850,144051007,"","",118615104
2626195368,10.1145/3095140.3095167,ahabibi,A621,arash habibi,2649014833,32671447,68947357,41008148,31972630
2626195368,10.1145/3095140.3095167,ahabibi,A621,arash habibi,2649014833,32671447,"","",121684516
2626195368,10.1145/3095140.3095167,ahabibi,A621,arash habibi,2649014833,32671447,"","",154945302
2749806405,10.1007/s10845-017-1356-9,apaiva,A536,anderson paulo de paiva,2117909693,144482916,"",127413603,78519656
2749806405,10.1007/s10845-017-1356-9,apaiva,A536,anderson paulo de paiva,2117909693,144482916,"","",199639397
2014608477,10.1016/0360-8352(87)90079-9,ababu,A221,a j g babu,2243333971,145123424,2613432,41008148,9390403
2028246274,10.1137/100786708,abuffa,A542,annalisa buffa,2166065503,1788612,"",33923547,134306372
2079537749,10.1016/j.neucom.2008.02.002,apaiva,A536,anderson paulo de paiva,2117909693,144482916,"",41008148,42475967
2318569658,10.1145/2876019.2876030,aaviv,A352,adam j aviv,1989402555,3076315,189158971,41008148,120314980
2318569658,10.1145/2876019.2876030,aaviv,A352,adam j aviv,1989402555,3076315,"","",31258907
2625058759,10.1145/3061639.3062195,aayupov,A536,andrey ayupov,2230255173,144424873,1343180700,41008148,113775141
2625058759,10.1145/3061639.3062195,aayupov,A536,andrey ayupov,2230255173,144424873,"","",149635348
2017580180,10.1109/iccad.2011.6105406,aayupov,A536,andrey ayupov,2230255173,144424873,1343180700,41008148,11413529
2074303502,10.1145/2642937.2648618,apaiva,A526,ana c r paiva,2106538472,144425050,182534213,41008148,199360897
2956753306,10.1145/3319619.3326861,apope,A652,aaron scott pope,2312932861,144108739,20382870,41008148,154945302
2956753306,10.1145/3319619.3326861,apope,A652,aaron scott pope,2312932861,144108739,"","",119857082
1749138267,10.1007/978-3-540-73499-4_59,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,47327664,41008148,178980831
1749138267,10.1007/978-3-540-73499-4_59,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",154945302
1749138267,10.1007/978-3-540-73499-4_59,apaiva,A524,anselmo cardoso de paiva,2471808519,2729358,"","",119857082
1976987075,10.3103/s1060992x11020093,aboev,A110,a i boev,2303379752,102698527,"",192562407,49040817
1976987075,10.3103/s1060992x11020093,aboev,A110,a i boev,2303379752,102698527,"","",120665830
2010231526,10.1016/j.comcom.2013.12.001,ababu,A111,a v babu,2345696924,145123403,114845381,41008148,31258907
2032829177,10.1109/sc.2012.106,apope,A365,adrian pope,2133093439,49247456,1282105669,41008148,1276947
2101402782,10.1007/s00211-010-0338-z,abuffa,A542,annalisa buffa,2166065503,1788612,"",33923547,28826006
2101402782,10.1007/s00211-010-0338-z,abuffa,A542,annalisa buffa,2166065503,1788612,"","",33577790
2132369771,10.1007/978-3-642-03153-3,above,A511,ana bove,2140113963,144926296,66862912,41008148,115903868
1606240580,10.1007/978-3-540-74889-2_48,apaiva,A511,ana paiva,2251673584,145136631,30135922,15744967,46312422
2167814782,10.1109/tmm.2006.884612,ahabibi,A110,a habibi,2154474637,1380220889,204250578,41008148,120314980
2949647627,10.1145/3022099.3022101,apipe,A535,anthony g pipe,1933271057,3859511,178535277,41008148,107457646
1973454144,10.1007/s11277-009-9712-5,apopp,A536,andreas popp,2105394360,24397951,891191580,41008148,11413529
2017874355,10.1007/s10514-013-9374-8,apipe,A535,anthony g pipe,1933271057,3859511,"",41008148,107457646
2017874355,10.1007/s10514-013-9374-8,apipe,A535,anthony g pipe,1933271057,3859511,"","",154945302
2017874355,10.1007/s10514-013-9374-8,apipe,A535,anthony g pipe,1933271057,3859511,"","",44154836
2079357796,10.1016/s0167-8655(97)00054-8,apiva,A425,alessandro piva,2104832305,1778090,45084792,33923547,65244806
2115244834,10.1109/ares.2006.34,abobbio,A536,andrea bobbio,2159253641,2920512,"",41008148,154945302
2115244834,10.1109/ares.2006.34,abobbio,A536,andrea bobbio,2159253641,2920512,"","",119857082
2115244834,10.1109/ares.2006.34,abobbio,A536,andrea bobbio,2159253641,2920512,"","",124101348
2117091376,10.1109/enabl.2004.35,avivo,A311,a de vivo,2633637553,2536422,131729948,41008148,120314980
